url,status_code
https://www.latimes.com/entertainment/gossip/la-et-mg-selena-gomez-justin-bieber-dating-back-together-20140618-story.html,200
https://www.latimes.com/lifestyle/story/2022-08-02/setting-good-boundaries-makes-you-better-friend-3-keys-will-get-you-started,200
https://www.latimes.com/espanol/etiqueta/nota-roja.rss,200
https://www.latimes.com/politics/story/2023-02-21/democratic-governors-form-alliance-on-abortion-rights,200
https://www.latimes.com/espanol/internacional/articulo/2023-02-16/china-dice-que-ha-vencido-decisivamente-a-la-pandemia,200
https://www.latimes.com/espanol/vida-y-estilo/articulo/2023-03-04/estudio-la-equitacion-se-remonta-a-5-000-anos-de-antiguedad,200
https://www.latimes.com/espanol/deportes/articulo/2022-12-10/rafael-marquez-entre-nuevos-miembros-de-salon-de-la-fama,200
https://www.latimes.com/entertainment-arts/story/2019-11-19/broadway-american-utopia-slave-play-sound-inside,200
https://www.latimes.com/health/la-he-col1-breast-cancer-brca-gene-latinas-20190425-htmlstory.html,200
https://www.latimes.com/espanol/comida.rss,200
https://www.latimes.com/lifestyle/story/2023-01-20/la-affairs-i-wanted-a-green-card,200
https://www.latimes.com/california/story/2023-03-01/legislators-propose-changes-to-californias-conservatorship-law,200
https://www.latimes.com/espanol/eeuu/articulo/2023-03-06/twitter-experimenta-problemas-con-enlaces-imagenes,200
https://www.latimes.com/about/for-the-record/story/2023-03-01/la-a4-correx-20230301,200
https://www.latimes.com/people/danielle-dorsey,200
https://www.latimes.com/lifestyle/story/2023-02-15/when-to-move-in-with-partner-advice,200
https://www.latimes.com/b2b/business-visionaries,200
https://www.latimes.com/espanol/mexico/articulo/2023-03-04/los-indigenas-estan-en-el-punto-de-mira-por-resistirse-a-los-proyectos-de-desarrollo-mexico,200
https://www.latimes.com/lifestyle/story/2022-01-05/those-struggling-with-mental-health-have-found-validation-on-tiktok-heres-how,200
https://www.latimes.com/people/bill-addison,200
https://www.latimes.com/entertainment-arts/business,200
https://www.latimes.com/california/story/2022-09-11/fire-destroys-south-los-angeles-victory-baptist-church,200
https://www.latimes.com/california/story/2023-01-03/california-cvs-settlement-opioid-crisis-prescriptions,200
https://www.latimes.com/espanol/california/boletin-informativo/2023-01-19/que-monstruos-pudieron-asesinar-a-un-bebe-en-el-condado-de-tulare-kiosco-digital,200
https://www.latimes.com/california/latino-life,200
https://www.latimes.com/food/story/2023-01-05/simon-silver-lake-mariscos-tacos-bill-addison-review,200
https://www.latimes.com/espanol/mexico/articulo/2023-03-04/mexico-detienen-a-canadiense-en-caso-de-muerte-de-mujer,200
https://www.latimes.com/california/story/2022-06-25/as-blue-and-red-states-fight-over-abortion-guns-and-covid-newsom-seizes-an-opportunity,200
https://www.latimes.com/lifestyle/image,200
https://www.latimes.com/espanol/eeuu/articulo/2023-03-06/biden-los-derechos-electorales-siguen-bajo-ataque,200
https://www.latimes.com/people/charles-mcnulty,200
https://www.latimes.com/entertainment-arts/story/2023-02-17/selena-gomez-weight-gain-lupus,200
https://www.latimes.com/california/story/2022-12-29/the-impossible-costs-of-cannabis-californias-legal-weed-industry-is-killing-itself,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/covid-19-vaccines-distribution/,200
https://www.latimes.com/espanol/entretenimiento/articulo/2023-03-04/shakira-llega-al-museo-del-grammy-con-elegancia-y-sin-escandalos,200
