url,size_of_downloaded_page (in bytes),number_of_outlinks,content_type
https://www.latimes.com/california/story/2022-09-24/kids-are-suffering-from-toxic-stress-heres-some-advice-on-how-we-can-help-them-heal-how-to-save-a-life,291988,174,text/html
https://www.latimes.com/sports/dodgers/story/2022-09-15/julio-urias-culiacan-family-father-eye-medical-condition-dodgers-ace,388061,167,text/html
https://www.latimes.com/b2bpublishing/cre/serineh-baghdasarian,180459,131,text/html
https://www.latimes.com/b2b/diversity/story/2021-12-18/study-highlights-need-for-more-diverse-healthcare-workforce-in-california,219007,138,text/html
https://www.latimes.com/lifestyle/image/story/2021-10-13/clifford-prince-king-explores-experiences-self-portraits-photo-essay,322241,160,text/html
https://www.latimes.com/los-angeles-county-banking-and-finance-trends-updates-visionaries/daniel-k-walker,180955,131,text/html
https://www.latimes.com/b2b/inspirational_women/finalist-alyssa-weinberger,180898,131,text/html
https://www.latimes.com/sports/story/2023-02-15/mlb-commissioner-rob-manfred-mike-clevinger-spring-training,271724,166,text/html
https://www.latimes.com/bestcovery/camping,96773,64,text/html
https://www.latimes.com/los-angeles-county-banking-and-finance-trends-updates-visionaries/jeffrey-white,180979,131,text/html
https://www.latimes.com/b2b/diversity2022/yalda-t-uhls-ph-d,181133,131,text/html
https://www.latimes.com/bestcovery/best-indoor-ant-trap,83524,44,text/html
https://www.latimes.com/los-angeles-county-banking-and-finance-trends-updates-visionaries/corey-a-boock,182771,131,text/html
https://www.latimes.com/b2b/cre/robert-stepp,181006,132,text/html
https://www.latimes.com/b2b/diversity/lisa-sanchez,179825,131,text/html
https://www.latimes.com/lifestyle/image/story/2022-05-18/los-angeles-architecture-appreciation-for-the-love-of-apartment-signs-a-tribute-to-overlooked-letters-dingbats,319113,161,text/html
https://www.latimes.com/b2b/inspirational_women/brianna-bitton,181730,131,text/html
https://www.latimes.com/sports/angels/story/2022-07-29/patrick-sandoval-slider-angels-rangers-recap,246717,156,text/html
https://www.latimes.com/food/newsletter/2021-11-13/new-mandates-have-restaurateurs-in-low-vaccination-areas-bracing-tasting-notes,262080,156,text/html
https://www.latimes.com/california/story/2023-02-26/epic-winter-storm-is-over-but-more-rain-is-forecast-this-week,291884,170,text/html
https://www.latimes.com/b2b/diversity2022/robert-w-brown-j-d,180876,131,text/html
https://www.latimes.com/los-angeles-county-banking-and-finance-trends-updates-visionaries/brady-money,181285,131,text/html
https://www.latimes.com/b2b/diversity2022/sonia-nayak,180488,131,text/html
https://www.latimes.com/bestcovery/cameras,109088,50,text/html
https://www.latimes.com/los-angeles-county-banking-and-finance-trends-updates-visionaries/michele-havens,181033,131,text/html
https://www.latimes.com/b2b/cre/jeffrey-love,180731,132,text/html
https://www.latimes.com/bestcovery/best-thermostat,123069,64,text/html
https://www.latimes.com/b2b/law2022/nominee-ashley-johnson-good,181501,131,text/html
https://www.latimes.com/b2b/inspirational_women/finalist-lyn-macewen-cohen,180669,131,text/html
https://www.latimes.com/bestcovery/best-nap-mats,98727,47,text/html
https://www.latimes.com/lifestyle/image/story/2021-11-10/white-men-cant-jump-la-basketball-courts,309160,165,text/html
https://www.latimes.com/b2bpublishing/cre/chris-hennessy,182085,131,text/html
https://www.latimes.com/food/newsletter/2022-04-09/culinary-riches-of-l-a-get-richer-with-a-new-malaysian-restaurant-tasting-notes,257084,156,text/html
https://www.latimes.com/los-angeles-county-banking-and-finance-trends-updates-visionaries/nishen-radia,181297,131,text/html
https://www.latimes.com/sports/dodgers/story/2022-07-03/doddgers-austin-barnes-two-year-contract-extension,235337,152,text/html
https://www.latimes.com/los-angeles-county-banking-and-finance-trends-updates-visionaries/story/2022-03-22/record-breaking-m-a-surge-shows-an-emphasis-on-esg,223185,137,text/html
https://www.latimes.com/b2b/diversity2022/evette-ellis,181314,131,text/html
https://www.latimes.com/world-nation/story/2023-02-08/where-are-my-kids-families-in-turkey-plead-for-help-finding-loved-ones-lost-amid-earthquake-rubble,328036,157,text/html
https://www.latimes.com/people/tracy-wilkinson.rss,318620,0,application/xml
https://www.latimes.com/los-angeles-county-banking-and-finance-trends-updates-visionaries/david-j-iannini,180883,131,text/html
https://www.latimes.com/b2b/law2022/stephen-g-larson,181213,131,text/html
https://www.latimes.com/california/story/2023-02-01/california-snowpack-is-the-deepest-in-decades,281801,176,text/html
https://www.latimes.com/bestcovery/best-duvet-cover,96128,51,text/html
https://www.latimes.com/bestcovery/best-locker,97063,47,text/html
https://www.latimes.com/food/newsletter/2021-10-16/agnes-restaurant-homage-to-midwestern-culture-tasting-notes,258656,156,text/html
https://www.latimes.com/b2b/law2022/nominee-anne-haley,180132,131,text/html
https://www.latimes.com/los-angeles-county-banking-and-finance-trends-updates-visionaries/darnel-j-bentz,181205,131,text/html
https://www.latimes.com/lifestyle/image/story/2022-11-16/fashion-restaurant-hypebeast-create-a-player,271928,152,text/html
https://www.latimes.com/sports/dodgers/story/2020-10-27/dodgers-rays-world-series-championship-mlb-title,271184,160,text/html
https://www.latimes.com/b2b/law2022/finalist-christine-son,181246,131,text/html
https://www.latimes.com/b2bpublishing/cre/damon-m-juha,180206,131,text/html
https://www.latimes.com/los-angeles-county-banking-and-finance-trends-updates-visionaries/michael-garcia,181412,131,text/html
https://www.latimes.com/b2b/diversity2022/lee-ann-kline,180851,131,text/html
https://www.latimes.com/politics/story/2023-02-17/california-lawmaker-leads-delegation-to-taiwan,262932,157,text/html
https://www.latimes.com/california/story/2022-10-03/california-experiences-driest-three-years-ever-recorded,289612,183,text/html
https://www.latimes.com/los-angeles-county-banking-and-finance-trends-updates-visionaries/duane-stullich,181513,131,text/html
https://www.latimes.com/b2b/law2022/story/2022-06-23/new-laws-boost-paid-sick-leave-small-business-relief-rewards-for-innovation,223293,138,text/html
https://www.latimes.com/b2b/inspirational_women/finalist-dorothy-wolpert,181022,131,text/html
https://www.latimes.com/food/newsletter/2021-10-30/tasting-notes-newsletter-for-oct-30-tasting-notes,263316,157,text/html
https://www.latimes.com/sports/story/2023-02-18/why-major-league-players-need-insurance-world-baseball-classic,294255,162,text/html
https://www.latimes.com/los-angeles-county-banking-and-finance-trends-updates-visionaries/steve-bram,180682,131,text/html
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mendocino-county/,1048576,14,text/html
https://www.latimes.com/los-angeles-county-banking-and-finance-trends-updates-visionaries/linda-duncombe,181872,131,text/html
https://www.latimes.com/b2b/diversity/indhira-arrington,181514,131,text/html
https://www.latimes.com/b2b/inspirational_women/finalist-susanne-b-cohen,180634,131,text/html
https://www.latimes.com/b2b/inspirational_women/finalist-christine-walker-bowman,180650,131,text/html
https://www.latimes.com/politics/story/2023-02-13/mystery-aerial-objects-raise-questions-about-national-security-threat,271207,163,text/html
https://www.latimes.com/b2b/diversity/betsy-butler,180131,131,text/html
https://www.latimes.com/b2b/cre/frank-j-h-schulz-iii,180096,132,text/html
https://www.latimes.com/california/story/2023-02-26/some-l-a-county-residents-have-been-without-power-since-friday,268010,168,text/html
https://www.latimes.com/food/la-fo-power-rankings-domestic-beer-budweiser-miller-coors-1-story.html,278231,172,text/html
https://www.latimes.com/bestcovery/best-fruit-fly-trap-for-indoor,90309,45,text/html
https://www.latimes.com/los-angeles-county-banking-and-finance-trends-updates-visionaries/joel-montminy,181682,131,text/html
https://www.latimes.com/b2b/inspirational_women/finalist-stacy-d-phillips,180985,131,text/html
https://www.latimes.com/b2b/diversity2022/justin-riley,182490,131,text/html
https://www.latimes.com/bestcovery/how-to-sleep-through-the-night?_amp=true,98538,46,text/html
https://www.latimes.com/b2b/cre/greg-skalaski,180760,132,text/html
https://www.latimes.com/b2b/law2022/alan-friel,181685,131,text/html
https://www.latimes.com/los-angeles-county-banking-and-finance-trends-updates-visionaries/simone-lagomarsino,181439,131,text/html
https://www.latimes.com/socal/daily-pilot/sports,365203,144,text/html
https://www.latimes.com/bestcovery/best-comforter,98781,54,text/html
https://www.latimes.com/science/story/2020-03-25/covid-19-symptoms-how-can-i-tell-if-ive-got-the-coronavirus,296499,189,text/html
https://www.latimes.com/world-nation/story/2023-02-09/nicaragua-reportedly-frees-222-opponents-sends-them-to-us,303039,170,text/html
https://www.latimes.com/b2b/diversity2022/dr-beverlyn-mendez,181802,131,text/html
https://www.latimes.com/los-angeles-county-banking-and-finance-trends-updates-visionaries/michelle-katzen,180788,131,text/html
https://www.latimes.com/los-angeles-county-banking-and-finance-trends-updates-visionaries/mark-a-sampson,181236,131,text/html
https://www.latimes.com/b2b/law2022/barry-kurtz,180457,131,text/html
https://www.latimes.com/los-angeles-county-banking-and-finance-trends-updates-visionaries/story/2022-03-22/digital-currencies-may-change-every-aspect-of-business,220913,138,text/html
https://www.latimes.com/b2bpublishing/cre/jodie-poirier,180757,131,text/html
https://www.latimes.com/b2b/law2022/byron-z-moldo,180966,131,text/html
https://www.latimes.com/b2b/diversity2022/adrian-mendoza,180959,131,text/html
https://www.latimes.com/world-nation/story/2022-12-09/venezuelans-stranded-in-mexico-hold-out-hope-biden-will-shift-border-policy-i-want-to-have-faith,273744,146,text/html
https://www.latimes.com/los-angeles-county-banking-and-finance-trends-updates-visionaries/stephen-jay-kutz,181201,131,text/html
https://www.latimes.com/b2b/law2022/finalist-camilla-eng,180937,131,text/html
https://www.latimes.com/politics/story/2023-02-26/russias-war-on-ukraine-enters-its-second-year,320373,154,text/html
https://www.latimes.com/socal/daily-pilot/news/story/2023-03-03/county-renews-grant-pursuing-sentence-reductions-in-some-homicide-cases-over-protest-from-district-attorney,198422,94,text/html
https://www.latimes.com/b2b/law2022/honoree-manav-kumar,182368,131,text/html
https://www.latimes.com/b2b/diversity2022/david-malonson,181058,131,text/html
https://www.latimes.com/b2b/inspirational_women/finalist-candice-k-rogers,180398,131,text/html
https://www.latimes.com/b2b/law2022/honoree-patrick-joseph-monaghan,182851,131,text/html
https://www.latimes.com/los-angeles-county-banking-and-finance-trends-updates-visionaries/jason-ozur,180868,131,text/html
https://www.latimes.com/bestcovery/how-to-pack-the-perfect-lunch-box,74684,46,text/html
https://www.latimes.com/los-angeles-county-banking-and-finance-trends-updates-visionaries/alissa-miller,182685,131,text/html
https://www.latimes.com/bestcovery/tips-for-setting-up-a-home-theatre,76668,40,text/html
https://www.latimes.com/bestcovery/best-mold-and-mildew-remover,85470,44,text/html
https://www.latimes.com/business/autos,284613,153,text/html
https://www.latimes.com/b2bpublishing/cre/andrew-t-kirsh,180730,131,text/html
https://www.latimes.com/b2b/diversity2022/story/2022-12-18/panel-discussion-how-to-build-a-diverse-equitable-inclusive-workplace,238450,141,text/html
https://www.latimes.com/b2b/inspirational_women/finalist-ida-starr,180805,131,text/html
https://www.latimes.com/b2b/inspirational_women/finalist-tamika-farr,180135,131,text/html
https://www.latimes.com/los-angeles-county-banking-and-finance-trends-updates-visionaries/michael-wiener,181119,131,text/html
https://www.latimes.com/socal/daily-pilot/opinion/story/2023-02-22/apodaca-huntington-beach-move-to-narrow-flag-rules-is-about-exclusion,206969,94,text/html
https://www.latimes.com/b2b/diversity/fernando-little,181127,131,text/html
https://www.latimes.com/world-nation/story/2022-12-11/in-peru-presidents-ouster-just-latest-manifestation-of-extreme-political-turmoil,298389,170,text/html
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/santa-cruz-county/,1048576,14,text/html
https://www.latimes.com/b2b/inspirational_women/robin-borelli,180046,131,text/html
https://www.latimes.com/b2b/cre/stacy-paek,179886,132,text/html
https://www.latimes.com/bestcovery/best-blackout-curtains,95782,52,text/html
https://www.latimes.com/b2b/diversity/latonya-jackson,181493,131,text/html
https://www.latimes.com/politics/story/2023-02-28/garcetti-ambassador-india-senate-nomination,258850,161,text/html
https://www.latimes.com/los-angeles-county-banking-and-finance-trends-updates-visionaries/kiyoun-kim,181594,131,text/html
https://www.latimes.com/b2b/law2022/finalist-justin-wade-fong,180302,131,text/html
https://www.latimes.com/california/story/2022-09-16/man-convicted-in-ghost-ship-fire-that-killed-36-go-back-to-prison,262480,160,text/html
https://www.latimes.com/socal/daily-pilot/news/story/2023-03-02/unidentified-body-discovered-near-mouth-of-santa-ana-river,198800,96,text/html
https://www.latimes.com/b2b/diversity2022/jane-hinton,181744,131,text/html
https://www.latimes.com/b2b/cre/jim-dillavou,180490,132,text/html
https://www.latimes.com/bestcovery/best-backpacking-sleeping-pad,100787,54,text/html
https://www.latimes.com/espanol/mexico/articulo/2022-12-13/venezolanos-atrapados-en-mexico-se-extiende-la-esperanza-de-que-estados-unidos-empiece-pronto-a-dejarles-entrar-de-nuevo,219720,86,text/html
https://www.latimes.com/los-angeles-county-banking-and-finance-trends-updates-visionaries/dan-shea,181233,131,text/html
https://www.latimes.com/b2b/diversity/story/2021-12-18/building-on-a-dream-csun-launches-global-hispanic-serving-institution-equity-innovation-hub,221338,132,text/html
https://www.latimes.com/sports/soccer/story/2023-02-27/lafc-john-mccarthy-mls,258125,163,text/html
https://www.latimes.com/b2b/law2022/elsa-ramo,181470,131,text/html
https://www.latimes.com/people/nolan-d-mccaskill.rss,315950,0,application/xml
https://www.latimes.com/los-angeles-county-banking-and-finance-trends-updates-visionaries/guy-zaczepinski,180931,131,text/html
https://www.latimes.com/los-angeles-county-banking-and-finance-trends-updates-visionaries/steven-a-sugarman,180901,131,text/html
https://www.latimes.com/business/story/2023-02-28/mexicos-president-musk-build-tesla-ev-plant-northern-mexico,268148,163,text/html
